filename,pitch_mean,pitch_std,energy_mean,energy_std,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,spectral_centroid_mean,spectral_bandwidth_mean,spectral_rolloff_mean,zcr_mean
n_095_0.wav,136.5508,34.0053,0.073878,0.032635,-248.5091,73.9906,115.5854,41.6914,21.1219,22.5966,22.0725,16.0814,7.5284,20.1832,8.4149,16.2621,-2.1018,11.2894,-6.9477,11.2038,-22.41,15.9786,-0.2428,11.446,-4.8137,12.1282,-6.0958,8.8706,-3.9163,8.7367,1241.9723,1552.9483,2575.2418,0.081305
n_096_0.wav,112.3256,12.4496,0.068027,0.036097,-244.6819,81.5048,136.5523,28.7306,-12.5524,22.535,13.438,19.7308,-3.7903,14.0437,14.2242,8.8344,-21.1967,9.5364,0.1514,12.1343,-0.5104,9.2053,0.4679,8.8397,1.9465,13.8259,-12.5379,9.229,-10.7258,7.2232,1094.9534,1335.2973,2066.6454,0.055176
n_097_0.wav,117.3962,9.48,0.064672,0.028741,-179.6761,42.4491,91.6248,47.4033,20.3863,29.6503,2.2793,17.6206,-0.2947,16.2506,-8.021,12.8363,-4.6858,10.0341,-4.144,11.424,-18.4643,11.44,5.3801,10.3711,-0.2361,6.5642,8.4822,9.3262,0.6337,7.7642,2034.7723,1898.3275,3922.0982,0.14861
n_098_0.wav,122.5828,10.1394,0.063729,0.029433,-200.5116,63.4552,76.8936,61.3924,16.3667,33.1689,3.7076,24.2464,-2.5607,18.8886,-13.0104,18.4471,-10.1439,12.9107,-5.8624,12.543,-19.5638,10.4023,2.2583,10.3669,-7.8897,10.6899,6.2051,9.4816,-6.5035,9.9563,2194.9353,1874.5653,4048.9784,0.17867
n_099_0.wav,128.4619,7.9096,0.069466,0.027383,-181.7023,55.0444,111.2875,41.6873,11.913,37.3866,8.5234,18.6605,-6.1022,18.1595,-5.8339,13.7441,1.3679,14.2892,-7.3706,9.3356,-10.1423,10.5049,-0.2998,10.217,0.8989,6.6793,5.6728,10.3202,-1.8085,8.6587,1664.7777,1720.4462,3260.8817,0.104963
n_100_0.wav,122.6418,5.4042,0.0666,0.026857,-209.4814,57.2675,108.0456,64.4235,5.9391,38.9202,-1.2146,19.0378,-12.7887,19.6697,-18.1816,18.0426,-6.5809,15.8932,-8.9222,11.9843,-19.8663,11.4222,-3.9262,10.3559,-1.9433,8.5369,1.0617,8.5042,-5.5071,8.355,1724.7968,1542.4684,2913.8963,0.133581
n_101_0.wav,141.2685,23.0493,0.074434,0.023233,-211.2628,59.8511,115.6865,60.207,4.464,41.8912,34.76,27.0311,-10.4188,20.6986,8.1913,10.3137,-11.1738,8.8113,-5.7285,10.3508,-7.0129,11.8038,14.6619,11.337,-7.0263,14.9791,13.1722,9.6613,-1.5512,9.3696,1565.6497,1446.0267,2891.8269,0.124803
n_102_0.wav,119.7566,24.5234,0.070855,0.031047,-216.344,52.5493,112.0971,58.0533,30.9399,35.9644,14.1764,19.6252,-8.3289,27.593,10.3535,12.5606,-18.3816,16.7857,6.541,11.457,-8.4935,10.3978,7.3061,10.2286,-2.0951,8.5843,4.0218,11.0976,-3.725,12.952,1759.0786,1685.0727,3294.8803,0.129218
n_103_1.wav,241.2191,24.6497,0.067107,0.025438,-218.0148,80.9651,97.7053,46.0712,13.1892,46.9301,25.3724,20.2211,1.0165,17.8211,-3.5385,17.5475,-10.2044,14.1757,5.1889,10.6656,-3.0593,10.5382,-3.8095,7.7026,5.8171,11.4057,-8.3081,11.8975,5.9185,8.9626,1899.8475,1721.3054,3578.3854,0.142187
n_104_1.wav,233.3387,42.9179,0.067101,0.029708,-220.4674,72.737,101.1441,50.7248,19.3615,41.2491,19.5901,23.9178,-3.9156,24.7125,-2.2003,14.238,-10.9527,12.3079,5.9278,10.2137,-5.6813,10.3224,-2.3401,7.4316,4.9694,10.5132,-8.1303,11.345,4.9412,8.028,1874.8652,1730.5833,3581.7482,0.142146
n_105_1.wav,242.0205,26.4698,0.06635,0.028479,-244.5625,85.3369,100.0786,46.0026,-24.9896,33.1225,-3.3222,18.0445,-22.8405,20.0627,-0.605,14.2096,-19.8148,13.5579,-16.8593,14.7933,-1.4046,9.5533,-4.8167,10.7894,1.7823,9.3534,-13.1231,9.8878,-5.3543,9.4413,1494.6919,1440.5813,2587.7404,0.077364
n_106_1.wav,213.715,31.7406,0.066559,0.033851,-208.5004,41.9424,105.1437,37.1585,20.4787,24.8657,7.5891,15.3236,2.1538,17.9616,7.9867,14.5613,-4.4002,10.6919,2.0795,7.9023,-0.5762,6.7975,2.9477,6.6855,1.0676,7.5684,-2.5528,9.0949,2.2399,7.293,1686.5078,1801.4419,3352.8792,0.118543
n_107_0.wav,113.6334,20.671,0.065408,0.032999,-215.7733,60.2291,108.5031,54.9156,-4.4439,33.307,22.1625,19.2622,-1.2014,14.0674,-0.1689,14.217,-13.9629,8.8197,-19.8562,14.9953,-10.9168,13.9744,-5.1034,10.4984,-3.5698,11.5779,-0.0842,11.5293,-5.232,9.3695,1545.1349,1561.209,3076.6684,0.133309
n_108_0.wav,111.8524,8.6836,0.070251,0.03242,-248.7499,67.1648,118.7573,71.4339,11.7342,32.6758,29.0246,27.6869,-12.2327,19.9247,-0.5841,15.7788,-4.8898,14.9048,-16.8974,14.0937,-11.0812,10.7211,-3.2642,11.188,-8.833,14.348,2.3261,8.1691,-5.165,7.1261,1455.1794,1377.7393,2618.4806,0.123424
n_109_0.wav,128.9759,10.2872,0.064583,0.030799,-232.0116,110.6979,94.9701,53.8396,-8.0791,44.5254,31.0083,24.0198,-2.0625,17.5359,-0.5449,11.0991,-18.3051,11.6719,-18.127,16.662,-8.4056,11.9027,-2.6054,8.6463,-9.1016,13.3305,-4.8583,9.9517,-4.2187,7.4747,1726.5065,1576.9256,3387.613,0.141484
n_110_0.wav,110.7074,16.7919,0.07042,0.034795,-251.8027,91.697,138.842,64.3892,-1.5327,27.1503,10.0365,22.1542,-9.0859,22.9656,7.1025,14.591,-8.0817,16.5954,-16.7008,17.194,-9.8301,10.2841,-9.0486,11.4883,-3.4333,11.5589,-1.8064,7.9657,-6.2477,8.5319,1243.9133,1259.6071,2224.1211,0.107473
n_111_0.wav,111.7564,7.695,0.070442,0.025383,-221.9949,70.1692,132.6458,37.49,5.1382,26.9843,12.1468,16.3027,5.7043,12.8853,7.6498,12.7979,-12.1796,11.6039,-17.0969,15.9976,-13.8144,12.9497,-3.3472,11.1549,-0.3532,10.7967,-2.2115,7.5309,-9.8792,8.1346,1162.2438,1469.0629,2375.8446,0.063899
n_112_0.wav,115.4004,15.1658,0.066976,0.035028,-255.3932,109.5991,118.7506,60.5786,3.0323,36.1185,21.0452,27.4893,1.9735,18.5514,3.6849,12.5431,-10.3874,13.05,-19.6843,13.3925,-7.9936,11.6763,-8.3467,12.0316,-6.1399,7.7014,-4.4531,7.0191,-7.3068,6.068,1504.8515,1500.0801,2857.7939,0.13244
n_113_0.wav,121.4464,22.4571,0.068953,0.032078,-269.0135,92.9592,113.8147,62.7495,11.6468,36.2731,17.2397,21.2912,1.2651,19.3688,0.2743,13.976,-10.5025,11.6477,-21.3364,13.0601,-11.2713,10.6447,-2.9236,11.1689,-4.8133,10.6105,-7.0476,8.8262,-5.073,5.6138,1534.6012,1485.6727,2738.7263,0.131688
n_114_0.wav,111.9325,10.0443,0.07065,0.026712,-204.089,70.1057,97.4766,62.584,3.5131,36.5287,30.2344,23.0383,-9.7694,16.8613,-1.5067,12.4623,-14.4333,14.7452,-21.3112,13.2207,-11.0041,10.6384,-5.994,12.3655,-6.181,11.4478,0.8834,10.201,-6.709,8.3221,1732.083,1569.7061,3297.7594,0.142693
n_115_0.wav,132.1779,24.5191,0.070476,0.027609,-173.5834,51.2277,100.1696,48.7404,-5.3774,29.6177,27.0132,21.6357,-0.1427,15.182,-5.062,13.6211,-9.4471,12.4968,-13.5864,10.7787,-8.8761,9.6269,-1.6889,8.9147,-7.1259,8.9791,-2.187,6.0038,-4.4393,6.9914,1759.8939,1671.0913,3542.5265,0.122715
n_116_0.wav,111.8461,6.0401,0.069497,0.024241,-194.8708,53.9253,116.8835,31.1751,8.5527,17.0037,19.5154,10.7974,-0.3042,11.7532,10.6616,8.699,-6.7006,12.2318,-9.1663,12.3155,-7.6084,13.0383,-3.799,8.6108,-0.4225,6.9077,1.0085,7.6824,-2.424,5.8278,1325.0825,1619.3832,2835.6585,0.06032
n_117_0.wav,120.2624,24.5261,0.073008,0.024433,-169.991,49.8245,77.8559,47.9775,24.2152,20.6727,26.6201,18.0322,16.4787,9.8796,9.5643,10.7631,-12.1538,11.0797,-7.6541,14.203,-9.0184,14.2441,6.8087,8.2974,-10.8327,11.605,1.84,9.6483,-1.0465,8.0345,2076.2729,1970.1446,4278.2012,0.16673
n_118_0.wav,105.3923,8.7111,0.066658,0.035167,-222.7593,58.4031,100.0453,65.3919,18.7599,34.5954,20.7999,19.6786,-3.5791,28.1177,1.7941,11.7345,-15.6445,17.0057,-5.4717,12.3405,-9.992,10.7976,-4.5465,12.9634,-4.0016,9.2401,-4.6296,9.5021,0.118,6.5864,1754.807,1649.8633,3343.64,0.146244
n_119_0.wav,124.8744,15.6118,0.070999,0.024463,-259.1522,51.6183,131.7444,54.1331,-3.6304,32.9954,16.4981,20.3102,-9.3275,25.4854,-7.6254,14.4472,-10.0766,17.0572,-13.4231,18.0027,-19.097,12.4619,-4.4973,13.0724,-10.932,8.9913,-2.2912,12.1716,-4.1171,7.5446,1173.0212,1222.4105,2049.8047,0.084763
n_120_0.wav,114.4095,17.6524,0.070288,0.032691,-205.8481,61.8159,97.6757,53.5332,25.0267,25.0419,13.8597,21.9888,-11.7788,19.6023,2.3891,13.9482,-10.0522,10.7637,-14.1404,14.2742,-9.5782,10.0687,-8.185,11.608,-4.3775,14.785,-1.9162,9.4562,-7.8444,8.059,1737.199,1755.3373,3499.5924,0.124563
n_121_0.wav,112.9324,22.2615,0.069298,0.031079,-214.9124,62.3892,101.8179,60.6915,11.3822,33.3517,26.5715,27.657,-11.3754,21.75,-2.189,13.1387,-10.9649,18.3541,-18.5548,16.789,-3.6121,9.7222,-9.8515,13.2981,-0.604,11.782,-8.1873,10.3684,-1.6481,8.8432,1686.9615,1608.4181,3227.6204,0.135951
n_122_0.wav,121.2703,28.2791,0.067948,0.031401,-228.2487,90.9635,105.3147,61.324,0.934,27.4499,33.6617,18.4671,-4.8783,17.3551,-8.9127,13.9585,-10.475,14.1009,-22.3495,19.3956,-4.411,14.4032,-5.0118,11.6555,-7.0784,10.6389,-2.0783,8.149,-5.1741,8.564,1584.9949,1523.66,3003.51,0.134596
n_123_0.wav,140.5561,14.7245,0.068622,0.028102,-241.0363,90.4744,121.0883,35.88,-21.7952,37.0216,24.1789,22.8058,-7.0583,16.9265,-4.3763,15.8045,-8.0285,13.8678,-25.0491,12.4937,-6.9354,12.1976,-3.8543,11.5996,-3.6393,12.3853,-7.2726,11.0872,-5.8225,9.0522,1263.967,1376.8089,2479.5898,0.09082
n_124_0.wav,111.7178,14.5023,0.072128,0.024948,-223.3107,66.7374,117.0632,61.7048,7.0605,31.0408,33.684,26.7085,-12.6468,18.3207,1.2239,15.7284,-13.2162,15.5094,-21.4484,15.4068,-10.4755,13.8463,-5.7313,10.5639,-4.3053,14.1103,-1.7743,8.5457,-4.1307,8.7927,1404.1829,1429.9258,2767.2018,0.124866
n_125_1.wav,214.1335,16.1543,0.065867,0.031033,-247.8587,52.5849,96.6465,41.298,-0.6241,38.8078,1.9809,21.6313,-10.5576,21.8257,-10.4923,11.7105,-17.1036,11.1146,-7.699,10.2615,-1.845,8.701,-10.261,12.6011,2.005,12.4111,-14.7761,12.3534,-8.0741,9.284,1721.2727,1568.3468,2960.1004,0.120884
n_126_1.wav,271.2541,48.3863,0.070005,0.028175,-268.6346,75.1405,82.3595,64.9295,12.4739,28.9391,-5.4297,28.3329,-13.3765,18.0216,-12.1519,14.9575,-15.3435,16.1826,-8.972,10.3643,-8.207,10.1354,-15.8902,8.521,-0.5832,11.7308,-13.5492,9.2035,-1.0484,7.2498,1754.5114,1680.0096,3152.0944,0.14062
n_127_0.wav,110.8504,15.0607,0.066166,0.036775,-245.6768,85.3262,108.3866,66.2188,5.8385,31.6686,26.4127,25.9925,2.5752,21.4228,-3.0714,12.3258,-5.5923,12.8369,-23.2207,15.8826,-11.5631,11.5753,-9.8573,9.7353,-8.0948,11.2984,-2.3023,8.8576,-2.6446,6.4829,1526.9074,1538.9323,2962.6931,0.142479
n_128_0.wav,132.404,21.5674,0.064771,0.037393,-266.3072,88.3316,91.0239,86.5633,25.5811,37.1331,15.4443,20.2456,-0.9147,29.5711,-1.2227,12.9283,-14.8785,12.2594,-13.1075,14.3449,-17.0463,10.9575,-2.2484,10.2791,-12.2311,9.0709,-3.9385,7.8666,0.631,6.5548,2180.7287,1619.0207,3773.4375,0.257442
n_129_0.wav,109.6519,11.913,0.067825,0.029385,-229.6402,90.226,112.3661,82.766,-14.5514,28.3416,34.2894,20.4957,0.9059,14.5502,-2.2096,11.2628,-14.4875,11.8003,-19.5401,10.36,-4.3646,10.5215,-4.7925,10.2934,-5.0739,10.6217,-4.8522,8.6851,-7.0059,6.216,1464.5749,1299.4372,2609.375,0.124506
n_130_1.wav,260.3013,19.1754,0.064564,0.028513,-228.3065,72.525,71.557,57.3569,-25.1883,43.2306,11.6064,23.2507,-16.5781,17.3676,-4.1673,14.7505,-15.8254,10.9688,2.2675,13.741,-4.5654,10.5258,-3.6351,7.4642,-8.7874,8.4287,-10.0143,11.1029,-0.1116,7.6988,1858.1901,1532.7636,3322.5911,0.130473
n_131_1.wav,243.4575,70.9115,0.066039,0.01882,-205.5573,43.2523,48.9964,55.148,13.8199,33.5495,49.1986,21.2635,-4.8742,17.9539,-41.793,16.4923,-39.7371,14.3005,-10.6816,11.2567,-6.9257,8.5979,-5.6923,9.3995,-14.6868,8.2143,-25.465,9.2378,-11.2382,7.094,2305.0353,1848.9123,4316.6233,0.175245
n_132_0.wav,164.9925,47.5653,0.064193,0.033074,-236.9446,94.2774,134.7997,38.5626,-14.55,36.3034,9.6305,17.6255,-3.6997,14.1474,-20.0769,13.9559,-10.8537,9.4105,-8.0344,10.121,-4.6331,11.6416,5.2677,9.926,0.8346,7.4344,-3.9508,6.4775,-7.3815,8.7565,1210.0645,1343.8269,2274.3566,0.082353
n_133_0.wav,179.1698,47.5335,0.06005,0.039159,-244.2064,107.2486,113.1414,44.7033,-17.5665,25.2087,13.389,15.941,-11.187,20.2146,-21.8492,16.9791,-14.997,12.2302,-8.7562,11.4426,-7.0525,10.5487,0.8835,8.842,-3.3485,7.8535,-5.7536,9.6014,-9.1606,7.1174,1547.872,1520.9006,3055.8998,0.099012
n_134_0.wav,193.3413,15.0548,0.066315,0.024917,-181.3109,48.9448,102.2108,37.1976,-15.2798,20.2071,25.1385,17.7231,1.1562,15.9789,-1.2906,10.8634,17.9801,9.0132,-16.1356,14.7389,0.8754,7.6121,3.2417,9.3273,-9.8872,8.3611,-3.8373,4.4639,-0.5309,4.9017,1714.4544,1677.1274,3434.4952,0.11237
n_135_1.wav,230.5556,42.1371,0.067984,0.030378,-272.7569,61.3692,94.6541,44.1339,5.643,23.9684,12.7821,26.0234,-9.7184,24.4261,-2.4037,20.6076,-13.9973,12.4884,-19.026,12.7552,-14.9645,12.2635,-13.6977,14.3822,-7.4886,7.6517,-12.5851,9.9343,-5.1902,11.0084,1554.0467,1608.4545,2870.5842,0.091641
n_136_1.wav,204.013,27.5467,0.06622,0.029395,-287.5598,71.7436,86.4754,32.6071,17.1263,19.7245,28.7048,21.216,-2.2418,11.2717,-6.8172,16.2719,-13.6651,12.9382,-21.7886,12.2986,-17.3983,10.4769,-14.9823,12.2544,-9.3786,7.6058,-13.2933,9.7228,-2.5152,8.1506,1414.245,1693.7412,3013.7117,0.073372
n_137_1.wav,240.0758,26.9195,0.071147,0.027027,-302.0738,67.6125,90.4836,50.5511,18.6229,26.5301,18.7745,25.3223,-13.3679,19.0931,-3.575,14.4368,-17.6908,11.8875,-20.4627,11.6731,-13.8951,11.2948,-15.1882,10.7067,-7.4987,10.0994,-17.3627,9.7606,-5.6979,10.2794,1359.6278,1546.1069,2682.47,0.071309
n_138_0.wav,149.0033,35.4271,0.058765,0.041686,-250.6318,98.1366,90.0885,60.1687,0.699,36.0329,20.2396,24.5357,-1.5201,14.7446,-8.3853,14.7506,-9.2499,12.7139,0.7683,20.0909,-15.6641,11.1379,-6.6453,9.3016,-10.8025,7.9944,-9.7889,8.8753,-19.4517,11.2089,1808.813,1578.0147,3183.2511,0.149517
n_139_1.wav,258.6963,54.1831,0.067551,0.031354,-244.2749,51.4053,75.1341,48.4911,-0.9555,28.8837,-18.8624,27.1843,-4.517,18.5829,-36.1928,16.827,-21.558,11.0378,-11.2123,14.0564,-26.8827,10.5078,-4.4706,10.0073,-25.8651,8.2967,-20.9647,9.6766,-8.2149,8.9084,1930.1652,1855.2026,3670.7176,0.135923
n_140_1.wav,245.9564,28.0081,0.065118,0.033975,-238.6505,74.5203,86.0829,50.6279,-15.3066,26.4577,-26.7155,26.1539,-0.3625,11.6323,-36.9371,14.362,-18.9355,12.7355,-15.5889,13.967,-20.8731,10.8453,-0.8452,9.6221,-17.3994,9.5805,-17.9612,9.8056,-4.4155,8.241,1860.5093,1805.7084,3275.6305,0.135896
n_141_1.wav,210.4451,23.7604,0.053646,0.037656,-317.3544,155.9533,93.1203,36.542,-20.6896,31.2323,-19.1709,26.3757,-5.7172,12.4844,-23.045,19.9102,-15.1866,13.811,-8.1016,12.0858,-19.1918,12.899,-1.9951,8.5161,-13.8349,9.8866,-14.1839,10.3067,-3.2225,7.5039,1581.639,1656.7776,3052.5949,0.095921
n_142_0.wav,116.9717,13.0585,0.064359,0.036815,-220.9664,70.8871,110.2776,46.0493,1.8676,34.3801,22.835,32.8671,-18.6329,18.7117,-13.7379,15.7631,-7.6429,10.8518,-12.837,11.3232,-9.8579,12.5209,-7.0745,12.5142,-5.3107,9.9066,0.7754,10.0296,-11.6192,10.2318,1562.0459,1550.7971,2985.2941,0.107204
n_143_0.wav,441.2715,0.0,0.058316,0.036631,-207.8442,82.5152,109.9926,47.4816,-3.4169,34.3567,5.0917,24.4915,-14.9148,12.023,-8.9525,11.96,-11.4895,11.9265,-4.4836,11.8823,-12.25,7.6469,3.6765,14.506,-3.1106,11.0715,1.3659,8.7675,-10.9979,9.4119,1723.0327,1600.9245,3258.7719,0.142818
n_144_1.wav,254.5955,49.9533,0.068388,0.033866,-241.9745,68.6351,117.0021,43.8873,-10.0377,28.2285,-15.6236,15.6056,-11.686,23.9185,-8.8347,12.8762,-10.9632,15.4433,-2.591,12.4655,-14.0128,11.6557,-0.1045,8.6874,-10.2462,8.3816,-3.9063,9.0428,-6.3676,6.5465,1540.0867,1512.0099,2659.1396,0.120345
n_145_1.wav,221.7352,38.861,0.063077,0.038395,-253.6708,108.4022,109.9203,39.5733,-7.6267,32.199,3.2093,26.2723,-7.5142,18.1469,-16.7129,15.0042,-17.7757,10.9752,-6.1404,8.7021,-13.162,12.046,3.4101,6.9073,-12.2369,8.3811,-8.2159,9.1513,-5.9005,6.2418,1458.0383,1550.2012,2835.2522,0.080986
n_146_1.wav,177.5767,35.728,0.070681,0.03702,-345.8732,69.0837,182.8259,38.8871,26.177,45.3504,-4.9118,41.6379,-20.937,16.2269,-22.7024,14.1181,-5.8134,14.605,-18.8895,13.8941,-6.6039,11.9528,-2.8232,13.6419,-0.1674,9.5797,-18.3845,9.7619,-8.3231,7.8522,713.3757,868.2853,1158.8542,0.050329
n_147_1.wav,220.3519,35.1776,0.048334,0.048444,-301.9682,149.9547,94.489,37.4752,-5.55,29.1182,2.3348,26.709,-6.4393,14.3956,-14.0543,18.5147,-4.8771,7.8811,-12.4668,10.8979,-7.9264,8.6663,-5.2041,7.3454,-10.9588,10.1468,-5.7985,8.7584,-7.0784,6.1476,1832.0615,1806.4494,3710.0813,0.143929
n_148_1.wav,304.7352,78.8779,0.067757,0.022022,-213.4334,73.5918,46.5736,28.6976,20.7611,32.5782,3.6469,34.4339,-26.3674,23.831,8.7534,17.0733,-17.0844,13.0522,-24.3446,10.5061,-11.1653,14.1872,-14.4766,10.6709,-12.7489,12.4548,-11.0888,11.6571,-5.9364,14.2893,2350.568,2099.9725,4763.6986,0.139742
n_149_1.wav,238.0094,27.0801,0.062215,0.019407,-220.9334,75.4301,19.5979,47.3036,30.6859,36.4843,22.4919,29.6635,-19.9745,27.4307,1.6952,20.0774,-13.4815,14.6467,-22.9518,10.4548,-13.565,12.9032,-11.5223,9.9116,-5.3022,12.4176,-8.5023,12.9337,0.1268,11.1682,2960.9972,2085.4517,5263.9449,0.227056
n_150_1.wav,223.7722,62.3922,0.055434,0.042636,-272.4785,89.6944,93.8433,49.4238,7.2596,23.217,9.0952,21.3943,-5.7509,15.6215,-2.0557,17.3745,-7.5924,10.7842,1.0768,10.6958,-8.9236,12.5317,-4.2018,9.3284,-12.7565,10.4937,0.9287,9.0459,-4.6776,8.4908,1678.1467,1693.2736,3255.9691,0.106023
n_151_1.wav,180.3231,37.8602,0.060653,0.03699,-278.381,80.2458,140.6988,36.1277,8.8998,23.7065,-1.7433,27.1332,-12.3389,20.9686,-5.6277,15.3475,-8.9126,13.9375,-0.9725,9.2691,-10.0165,10.7791,-6.4159,7.3356,-9.1177,9.8018,-7.8194,8.3413,-5.8936,7.7161,1040.1735,1321.8036,1845.4861,0.055687
n_152_1.wav,242.2768,96.4126,0.05211,0.043251,-279.0954,118.3326,98.6513,65.1159,-4.868,28.8337,-0.7638,25.5109,-20.7407,18.8877,-8.4093,15.3885,-10.9046,14.3978,0.3094,8.7533,-5.2863,12.3174,1.8403,9.9009,-7.6786,8.8784,-4.5472,9.5596,-3.7178,6.591,1699.7249,1505.0452,3126.1029,0.144675
n_153_1.wav,247.2168,26.0116,0.059752,0.047461,-297.8582,122.9486,83.9372,53.0985,7.9566,33.6869,-0.9301,24.991,-11.2838,19.044,-13.3107,18.1003,-12.1194,14.5951,-8.5469,12.5409,-8.4848,11.9416,0.1591,6.2687,-6.0131,8.0963,-5.8149,9.9062,-2.3628,6.5395,1829.5128,1632.4911,3302.9932,0.160086
n_154_1.wav,245.1973,32.6686,0.059309,0.04242,-307.5227,109.5159,120.8346,49.1574,-16.3403,35.5136,-4.7893,18.2777,-21.3894,18.203,-23.3196,16.8962,-6.6011,13.9362,-11.4525,11.2596,-12.2491,12.9302,2.1307,11.6851,-13.991,9.0912,-7.9009,7.1696,-8.5212,7.6241,1338.9897,1313.3517,2407.5387,0.101628
n_155_1.wav,251.3852,16.2114,0.06871,0.028967,-257.6642,58.9056,102.7573,46.6077,-32.8358,35.9554,6.6577,22.1854,-23.1876,13.7593,-31.6337,14.4801,-8.5103,14.8752,-16.1636,11.6686,-10.441,9.6232,0.9292,10.0311,-21.5151,8.7676,-3.4968,10.4609,-8.9062,6.4474,1502.889,1338.6581,2654.0865,0.114506
n_156_1.wav,254.21,32.5559,0.053898,0.04316,-366.0177,116.36,98.934,38.5444,6.26,24.3836,-12.5211,29.5456,-10.0594,15.5284,-15.0046,18.7285,4.6218,9.2043,-16.6155,14.7166,-15.01,13.384,-9.0406,5.958,-19.2862,11.9418,-15.1332,9.1818,-5.8213,10.0043,1182.4021,1492.5191,2222.1522,0.080881
n_157_0.wav,110.334,10.1254,0.064478,0.034594,-231.5846,64.0328,126.3079,45.513,1.3782,24.6081,12.3627,24.0343,-4.5636,16.5758,-4.0646,13.5591,-19.9922,8.8345,3.1271,9.2992,-20.7251,13.9277,-1.0502,15.366,-8.4276,9.9161,5.889,10.3783,-14.126,8.125,1265.7092,1408.975,2277.2672,0.099705
n_158_0.wav,129.8547,32.3101,0.063482,0.03487,-244.2774,88.9118,127.2446,41.0048,-1.868,29.3388,11.503,20.4575,-6.8076,18.6042,-0.5846,10.0969,-21.5549,12.8517,-3.2117,12.5565,-17.6068,9.3182,-6.4364,12.1973,-11.2025,11.3459,2.356,9.2216,-10.8308,8.4176,1216.3044,1392.6685,2231.4854,0.081496
n_159_1.wav,242.1649,53.709,0.063437,0.038486,-257.4678,110.4032,91.7385,44.8222,-6.9862,38.9104,-0.8933,23.9554,-13.0905,19.8531,-22.0317,17.6328,-23.6323,10.5355,-8.4355,8.273,-18.9321,12.2684,-7.1134,9.98,-14.1284,12.665,-13.1794,10.0142,-9.9462,6.5876,1716.3521,1652.6087,3300.5276,0.142673
n_160_1.wav,223.8955,37.5082,0.06664,0.034679,-281.6704,85.9264,103.9765,45.6275,-9.9402,31.0248,-2.2468,26.7278,-17.1703,22.3366,-15.4369,21.0968,-13.1083,13.8131,-15.462,10.9739,-17.5572,8.4754,-8.7186,10.7584,-13.2442,9.3849,-12.589,12.5381,-16.3264,11.9867,1444.5371,1484.2407,2743.3449,0.10763
n_161_1.wav,215.3097,16.8009,0.069829,0.024614,-216.2926,56.5801,66.5026,54.6592,2.3384,37.1534,34.2425,27.5142,-10.5802,16.0025,-2.9924,8.3081,-21.3403,10.1173,-13.2437,7.938,-12.1861,14.7556,-5.2094,9.6368,-8.1693,12.4702,-14.9197,9.6458,5.1147,9.6815,1861.2897,1715.2168,3629.9543,0.131741
n_162_0.wav,155.4227,28.3553,0.067904,0.028887,-292.1409,78.5552,172.4414,47.246,4.5284,26.7719,-3.9182,17.2584,-17.4774,20.0244,-16.4197,12.0185,-10.4127,12.6962,-19.0925,10.2456,-26.7145,15.339,-5.7053,10.1617,-12.2299,9.8462,-8.54,7.7175,-2.6388,7.3259,871.9241,996.4108,1448.4161,0.071068
n_163_0.wav,142.7006,38.4948,0.040633,0.045727,-404.6497,141.3625,137.4646,54.4838,13.0368,32.609,-11.806,20.3431,-13.4733,19.2889,-9.6449,11.7374,-4.0385,3.8669,-9.4699,8.7598,-13.7825,12.0338,-3.874,12.2496,-1.3247,9.9504,-4.6475,6.9138,-2.0488,8.6815,1134.6134,1293.5599,2203.125,0.080078
n_164_1.wav,289.5646,38.4462,0.062663,0.034752,-277.5292,84.5256,76.6092,47.2108,-0.3396,36.5034,-10.4797,36.8759,-8.6411,19.3869,-23.3519,17.0303,-5.5306,12.7124,-13.8264,15.74,-15.6007,11.8053,-5.9545,13.2965,-10.6715,10.4994,-11.6931,7.086,-9.3623,10.0012,1738.6954,1731.7516,2947.5694,0.12085
n_165_1.wav,323.6665,47.8461,0.064527,0.03131,-258.6175,73.6702,86.0631,40.7747,-11.4544,37.0354,-31.0469,24.7023,-9.1305,18.9375,-18.4998,15.8214,-6.6834,12.5332,-16.096,14.905,-12.3759,11.5528,-8.5356,12.1457,-9.9325,10.9388,-14.9711,7.5239,-6.9047,9.0846,1691.9903,1727.8632,2880.0403,0.120075
n_166_0.wav,146.183,29.8799,0.061172,0.040385,-262.6014,112.6828,109.9709,50.6094,-12.8736,24.9171,28.3744,23.3974,-17.1163,13.7265,-4.9607,11.3723,-14.3554,12.2218,-6.7414,12.4063,-12.5495,10.2263,-5.1644,9.8538,-4.5187,8.273,-6.2484,9.0297,-8.6263,8.2218,1488.541,1464.9449,2971.2316,0.115499
